threshold,median,mean,min,max,description
0.1015025041736227,0.5314164401717358,0.5449026608416107,0.5241548083023656,0.5854768866353307,"Random forest - Depth 2, estimators: 100"
0.10217028380634391,0.5314164401717358,0.54401094486528,0.5241548083023656,0.5757575757575758,"Random forest - Depth 2, estimators: 110"
0.10217028380634391,0.5314164401717358,0.5454337985240932,0.5241548083023656,0.5872293825288518,"Random forest - Depth 2, estimators: 120"
0.1015025041736227,0.5303142562992902,0.5436137053856334,0.5231714711320373,0.5820668693009118,"Random forest - Depth 2, estimators: 130"
0.1015025041736227,0.5298403164569092,0.5412622659105913,0.5248070134605687,0.5755958980044346,"Random forest - Depth 2, estimators: 140"
0.1015025041736227,0.5314164401717358,0.5449026608416107,0.5241548083023656,0.5854768866353307,"Random forest - Depth 2, estimators: 150"
0.11819699499165276,0.5378987651290414,0.5418191018816557,0.5279328855439562,0.5671999381714198,"Random forest - Depth 3, estimators: 100"
0.11752921535893156,0.53983667554706,0.5417832894607523,0.5246359314872104,0.564799638275024,"Random forest - Depth 3, estimators: 110"
0.11886477462437396,0.5371289386477982,0.5458924751731623,0.5279328855439562,0.572336265884653,"Random forest - Depth 3, estimators: 120"
0.11886477462437396,0.5371289386477982,0.5456447768542289,0.5279328855439562,0.572336265884653,"Random forest - Depth 3, estimators: 130"
0.12086811352253757,0.5411472211107463,0.5434487902717297,0.5297279140073899,0.5671999381714198,"Random forest - Depth 3, estimators: 140"
0.11819699499165276,0.5464527579537379,0.5479148069082685,0.5279328855439562,0.5697091074934069,"Random forest - Depth 3, estimators: 150"
