threshold,median,mean,min,max,description
0.14958263772954924,0.5321888817689137,0.5325023597014906,0.5216663917622941,0.5438253502769632,"Random forest - Depth 2, estimators: 100"
0.15025041736227046,0.5314938868865433,0.5320539781043796,0.5216663917622941,0.5438253502769632,"Random forest - Depth 2, estimators: 110"
0.15025041736227046,0.5295216035801606,0.5308423988364576,0.5216663917622941,0.541948404751046,"Random forest - Depth 2, estimators: 120"
0.15091819699499165,0.5286240893484438,0.5305432274258853,0.5216663917622941,0.541948404751046,"Random forest - Depth 2, estimators: 130"
0.15158597662771287,0.5286240893484438,0.5305432274258853,0.5216663917622941,0.541948404751046,"Random forest - Depth 2, estimators: 140"
0.15158597662771287,0.5286240893484438,0.5305432274258853,0.5216663917622941,0.541948404751046,"Random forest - Depth 2, estimators: 150"
0.15358931552587646,0.5379084942672572,0.5430949016836938,0.533627884143348,0.5697091074934069,"Random forest - Depth 3, estimators: 100"
0.15358931552587646,0.5379084942672572,0.5430949016836938,0.533627884143348,0.5697091074934069,"Random forest - Depth 3, estimators: 110"
0.15492487479131886,0.5410637812401222,0.544591956485991,0.533627884143348,0.572336265884653,"Random forest - Depth 3, estimators: 120"
0.15492487479131886,0.5394546068983561,0.5440555650387356,0.533627884143348,0.572336265884653,"Random forest - Depth 3, estimators: 130"
0.15559265442404008,0.5394546068983561,0.5440555650387356,0.533627884143348,0.572336265884653,"Random forest - Depth 3, estimators: 140"
0.15559265442404008,0.5402342047930283,0.5450213518731993,0.533627884143348,0.572336265884653,"Random forest - Depth 3, estimators: 150"
