threshold,median,mean,min,max,description
0.042070116861435726,0.5372012391014722,0.5361451187054193,0.5202850877192983,0.552266081871345,"Random forest - Depth 2, estimators: 100"
0.04273789649415693,0.5372012391014722,0.5364579429597388,0.5202850877192983,0.552266081871345,"Random forest - Depth 2, estimators: 110"
0.04340567612687813,0.5314938868865433,0.5318126508595714,0.5216663917622941,0.5438253502769632,"Random forest - Depth 2, estimators: 120"
0.04340567612687813,0.5295216035801606,0.5306121814959582,0.5202850877192983,0.541948404751046,"Random forest - Depth 2, estimators: 130"
0.04340567612687813,0.5286240893484438,0.530313010085386,0.5202850877192983,0.541948404751046,"Random forest - Depth 2, estimators: 140"
0.0333889816360601,0.534398921116113,0.5428345636089874,0.5187436676798378,0.5695386251828215,"Random forest - Depth 2, estimators: 150"
0.04407345575959933,0.5366825942555167,0.537227021834318,0.5176987339591766,0.5598480847103801,"Random forest - Depth 3, estimators: 100"
0.044741235392320534,0.5317136419600628,0.5337061608607848,0.5176987339591766,0.5626822157434402,"Random forest - Depth 3, estimators: 110"
0.03672787979966611,0.5332794075163485,0.5402185950481634,0.523002260337721,0.5652349263964509,"Random forest - Depth 3, estimators: 120"
0.044741235392320534,0.5323666827851171,0.5335017834395377,0.5176987339591766,0.5626822157434402,"Random forest - Depth 3, estimators: 130"
0.04540901502504174,0.5330399995176422,0.5341482800466446,0.5176987339591766,0.5626822157434402,"Random forest - Depth 3, estimators: 140"
0.03672787979966611,0.5320494690561284,0.5397103739168555,0.5227272727272727,0.5652349263964509,"Random forest - Depth 3, estimators: 150"
