threshold,median,mean,min,max,description
0.1937421777221527,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 50"
0.19524405506883602,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 60"
0.19674593241551938,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 70"
0.19824780976220274,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 80"
0.19674593241551938,0.530392153693064,0.5279807458413615,0.5090819833087874,0.5406299931522484,"Random forest - Depth 1, estimators: 90"
0.19599499374217771,0.5283711196872458,0.5281299225803195,0.5110294117647058,0.5437037037037037,"Random forest - Depth 1, estimators: 100"
0.19749687108886108,0.5283711196872458,0.5281299225803195,0.5110294117647058,0.5437037037037037,"Random forest - Depth 1, estimators: 110"
0.19824780976220274,0.5283711196872458,0.5281299225803195,0.5110294117647058,0.5437037037037037,"Random forest - Depth 1, estimators: 120"
0.19824780976220274,0.5331945006812635,0.5317626843350564,0.5153144346692734,0.5486782720825274,"Random forest - Depth 1, estimators: 130"
0.1997496871088861,0.5331945006812635,0.5317626843350564,0.5153144346692734,0.5486782720825274,"Random forest - Depth 1, estimators: 140"
0.1989987484355444,0.5331945006812635,0.5317626843350564,0.5153144346692734,0.5486782720825274,"Random forest - Depth 1, estimators: 150"
0.290613266583229,0.535616228684451,0.5421771252675628,0.5144780066921242,0.5741255534027836,"Random forest - Depth 2, estimators: 50"
0.2921151439299124,0.535616228684451,0.5424953245040464,0.5153846153846154,0.5741255534027836,"Random forest - Depth 2, estimators: 60"
0.29962453066332917,0.5377308569566634,0.5341169187181335,0.5153144346692734,0.5486782720825274,"Random forest - Depth 2, estimators: 70"
0.3003754693366708,0.535838159379218,0.5333134393693354,0.5153144346692734,0.5486782720825274,"Random forest - Depth 2, estimators: 80"
0.2981226533166458,0.535838159379218,0.5333134393693354,0.5153144346692734,0.5486782720825274,"Random forest - Depth 2, estimators: 90"
