threshold,median,mean,min,max,description
0.16520650813516896,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 50"
0.16595744680851063,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 60"
0.16896120150187732,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 70"
0.16971214017521902,0.530392153693064,0.5317480366692244,0.5090819833087874,0.5625,"Random forest - Depth 1, estimators: 80"
0.16821026282853566,0.530392153693064,0.5279807458413615,0.5090819833087874,0.5406299931522484,"Random forest - Depth 1, estimators: 90"
0.1667083854818523,0.5283711196872458,0.5281299225803195,0.5110294117647058,0.5437037037037037,"Random forest - Depth 1, estimators: 100"
0.16821026282853566,0.5283711196872458,0.5281299225803195,0.5110294117647058,0.5437037037037037,"Random forest - Depth 1, estimators: 110"
0.16821026282853566,0.5283711196872458,0.5281299225803195,0.5110294117647058,0.5437037037037037,"Random forest - Depth 1, estimators: 120"
0.17046307884856068,0.5331945006812635,0.5317626843350564,0.5153144346692734,0.5486782720825274,"Random forest - Depth 1, estimators: 130"
0.17196495619524405,0.5331945006812635,0.5317626843350564,0.5153144346692734,0.5486782720825274,"Random forest - Depth 1, estimators: 140"
0.17121401752190238,0.5331945006812635,0.5317626843350564,0.5153144346692734,0.5486782720825274,"Random forest - Depth 1, estimators: 150"
0.24630788485607008,0.535616228684451,0.5417772249548188,0.5135804707090849,0.5741255534027836,"Random forest - Depth 2, estimators: 50"
0.24780976220275341,0.535616228684451,0.5419268142853254,0.5144780066921242,0.5741255534027836,"Random forest - Depth 2, estimators: 60"
0.25381727158948686,0.5340414099255448,0.5318358779803057,0.5120480792780572,0.5486782720825274,"Random forest - Depth 2, estimators: 70"
0.24780976220275341,0.533232110534654,0.541461444096285,0.5163005923959038,0.5757575757575758,"Random forest - Depth 2, estimators: 80"
0.24705882352941175,0.533232110534654,0.5417078762451552,0.5163005923959038,0.5757575757575758,"Random forest - Depth 2, estimators: 90"
0.2553191489361702,0.535838159379218,0.5329694910816881,0.5130999304428472,0.5499988916228857,"Random forest - Depth 2, estimators: 100"
0.2485607008760951,0.5308827945794958,0.5410242742654411,0.5187436676798378,0.5709489438391379,"Random forest - Depth 2, estimators: 110"
0.24705882352941175,0.530850766742327,0.5399486990911055,0.5177812569894877,0.5678819056139566,"Random forest - Depth 2, estimators: 120"
0.2575719649561952,0.531170823277018,0.5318501826165393,0.5216663917622941,0.5434782608695652,"Random forest - Depth 2, estimators: 130"
0.2583229036295369,0.5293190842308142,0.5310027189273054,0.5202850877192983,0.5434782608695652,"Random forest - Depth 2, estimators: 140"
0.2583229036295369,0.531170823277018,0.5316199652760399,0.5202850877192983,0.5434782608695652,"Random forest - Depth 2, estimators: 150"
0.2568210262828535,0.5342357676961512,0.5373503999416914,0.5253944773175542,0.5602936161811949,"Random forest - Depth 3, estimators: 50"
0.2575719649561952,0.5340451667868382,0.5341864093488352,0.5176987339591766,0.5469674556213018,"Random forest - Depth 3, estimators: 60"
0.2575719649561952,0.5364009170355919,0.5352739707394535,0.5262390670553936,0.5453103521201227,"Random forest - Depth 3, estimators: 70"
0.2590738423028786,0.5377437190292611,0.5361185469192636,0.5241619964047796,0.5486782720825274,"Random forest - Depth 3, estimators: 80"
0.2575719649561952,0.5344055159299137,0.5325851807482397,0.518964332424464,0.5453103521201227,"Random forest - Depth 3, estimators: 90"
0.24931163954943678,0.5288016622361777,0.5361513602391638,0.519107873210634,0.5787759725319458,"Random forest - Depth 3, estimators: 100"
0.25006257822277844,0.5300300858212935,0.5372111665246092,0.5197189669841096,0.5820668693009118,"Random forest - Depth 3, estimators: 110"
0.25081351689612014,0.5345470763693925,0.5405964057983662,0.5207076501721011,0.5854768866353307,"Random forest - Depth 3, estimators: 120"
0.24931163954943678,0.5328072764686149,0.5386395711927626,0.5187436676798378,0.5820668693009118,"Random forest - Depth 3, estimators: 130"
0.24931163954943678,0.5333151754946998,0.538546143811171,0.5177990440763467,0.5820668693009118,"Random forest - Depth 3, estimators: 140"
0.24780976220275341,0.5308513438804116,0.5348899724573449,0.5153846153846154,0.5725190839694656,"Random forest - Depth 3, estimators: 150"
0.2252816020025031,0.5074001277567903,0.5135390072762099,0.4994719199155072,0.5346397575003506,"Random forest - Depth 4, estimators: 50"
0.2545682102628285,0.5356381162242366,0.5373580171830897,0.5014462419511911,0.5885911840968021,"Random forest - Depth 4, estimators: 60"
0.25381727158948686,0.5357027731851602,0.5333414500771142,0.5014462419511911,0.5719701602054543,"Random forest - Depth 4, estimators: 70"
0.25306633291614516,0.5393685337583869,0.5368550557422342,0.49993696684456024,0.5844025157232704,"Random forest - Depth 4, estimators: 80"
0.22377972465581977,0.5086688467829086,0.5132658911152157,0.4971651402036994,0.5341143326074735,"Random forest - Depth 4, estimators: 90"
0.25306633291614516,0.5350677966777038,0.5365028041716801,0.499202025204997,0.5984905660377359,"Random forest - Depth 4, estimators: 100"
0.23279098873591988,0.5203578833618946,0.5228496788010758,0.4991001149250819,0.5499915411943834,"Random forest - Depth 4, estimators: 110"
0.23729662077596994,0.5222436569259428,0.5263834414896026,0.5014245014245015,0.5547914089419133,"Random forest - Depth 4, estimators: 120"
0.23429286608260325,0.5189253363387059,0.5223010969451721,0.5006435006435006,0.5488237189816307,"Random forest - Depth 4, estimators: 130"
0.2387984981226533,0.5246626586429417,0.5277577108093173,0.5038071936523907,0.5637464387464388,"Random forest - Depth 4, estimators: 140"
0.2568210262828535,0.5338459548157803,0.5357516640211525,0.5014462419511911,0.5960321867616154,"Random forest - Depth 4, estimators: 150"
0.2260325406758448,0.5141862246997906,0.5181913473275,0.49034749034749037,0.5427384807915782,"Random forest - Depth 5, estimators: 50"
0.23053817271589486,0.5251984283282286,0.5203386430175871,0.4917322274704134,0.5461592670894997,"Random forest - Depth 5, estimators: 60"
0.23204005006257822,0.5262050518148023,0.5214414850820306,0.49243179552252336,0.5450066047428344,"Random forest - Depth 5, estimators: 70"
0.23279098873591988,0.5272231096726552,0.5228846126415907,0.4931363806126571,0.5535714285714286,"Random forest - Depth 5, estimators: 80"
0.23279098873591988,0.5282955136946972,0.523180721708454,0.4938461538461538,0.5535714285714286,"Random forest - Depth 5, estimators: 90"
0.2290362953692115,0.5211396721713357,0.5192356642561298,0.4931363806126571,0.551171864342037,"Random forest - Depth 5, estimators: 100"
0.22828535669586983,0.5247169486800822,0.5194427554502341,0.49243179552252336,0.5499915411943834,"Random forest - Depth 5, estimators: 110"
0.21176470588235294,0.5211311501042954,0.5150349339601924,0.495651734250177,0.5266744109437037,"Random forest - Depth 5, estimators: 120"
0.21326658322903627,0.5241409324430208,0.5176263010117325,0.4994719199155072,0.5276433358153387,"Random forest - Depth 5, estimators: 130"
0.21551939924906133,0.5209947741136061,0.5187468312982259,0.5010359001005922,0.532600653276307,"Random forest - Depth 5, estimators: 140"
0.216270337922403,0.5227266574925162,0.518515297836288,0.5018261897088839,0.5305944419058697,"Random forest - Depth 5, estimators: 150"
