threshold,median,mean,min,max,description
0.36720901126408007,0.49595770876588846,0.49595770876588846,0.49522762951334376,0.49668778801843316,"MLPRegressor, hidden layers: (100,), solver: lbfgs, random_state: 0"
0.5962453066332916,0.4901441367927395,0.4901441367927395,0.48183839881393625,0.4984498747715427,"MLPRegressor, hidden layers: (60, 60), solver: lbfgs, random_state: 0"
0.03379224030037547,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 5, 5), solver: lbfgs, random_state: 0"
0.03754693366708385,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 4, 3), solver: lbfgs, random_state: 0"
0.039799749687108886,0.5308158664516897,0.5308158664516897,0.5302662186611528,0.5313655142422266,"MLPRegressor, hidden layers: (10, 8, 6, 4), solver: lbfgs, random_state: 0"
0.0,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (100,), solver: sgd, random_state: 0"
0.0,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (60, 60), solver: sgd, random_state: 0"
0.03454317897371714,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 5, 5), solver: sgd, random_state: 0"
0.03379224030037547,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 4, 3), solver: sgd, random_state: 0"
0.0,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (10, 8, 6, 4), solver: sgd, random_state: 0"
0.6,0.11521710141657007,0.11521710141657007,0.11521710141657007,0.11521710141657007,"MLPRegressor, hidden layers: (100,), solver: adam, random_state: 0"
0.5669586983729662,0.18700816861650388,0.18700816861650388,0.17794673027231167,0.19606960696069609,"MLPRegressor, hidden layers: (60, 60), solver: adam, random_state: 0"
0.19749687108886108,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 5, 5), solver: adam, random_state: 0"
0.45657071339173966,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 4, 3), solver: adam, random_state: 0"
0.0750938673341677,0.5003173994429595,0.5003173994429595,0.4986306729264476,0.5020041259594714,"MLPRegressor, hidden layers: (10, 8, 6, 4), solver: adam, random_state: 0"
0.511389236545682,0.5126396638591761,0.5126396638591761,0.5063316087706332,0.518947718947719,"MLPRegressor, hidden layers: (100,), solver: lbfgs, random_state: 1"
0.28986232790988736,0.5020398249945984,0.5020398249945984,0.4996837339370131,0.5043959160521837,"MLPRegressor, hidden layers: (60, 60), solver: lbfgs, random_state: 1"
0.03304130162703379,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 5, 5), solver: lbfgs, random_state: 1"
0.03454317897371714,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 4, 3), solver: lbfgs, random_state: 1"
0.060075093867334166,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (10, 8, 6, 4), solver: lbfgs, random_state: 1"
0.0,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (100,), solver: sgd, random_state: 1"
0.0,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (60, 60), solver: sgd, random_state: 1"
0.031539424280350434,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 5, 5), solver: sgd, random_state: 1"
0.03304130162703379,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 4, 3), solver: sgd, random_state: 1"
0.0,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (10, 8, 6, 4), solver: sgd, random_state: 1"
0.5053817271589487,0.5059642268732497,0.5059642268732497,0.5036166535742341,0.5083118001722653,"MLPRegressor, hidden layers: (100,), solver: adam, random_state: 1"
0.5954943679599499,0.5282678577970161,0.5282678577970161,0.5261016949152542,0.530434020678778,"MLPRegressor, hidden layers: (60, 60), solver: adam, random_state: 1"
0.10513141426783479,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 5, 5), solver: adam, random_state: 1"
0.03679599499374218,0.48903508771929827,0.48903508771929827,0.48903508771929827,0.48903508771929827,"MLPRegressor, hidden layers: (5, 4, 3), solver: adam, random_state: 1"
0.2583229036295369,0.49061764840915245,0.49061764840915245,0.48690617730679764,0.4943291195115073,"MLPRegressor, hidden layers: (10, 8, 6, 4), solver: adam, random_state: 1"
0.3499374217772215,0.49652713172870244,0.49652713172870244,0.49616843702579666,0.49688582643160817,"MLPRegressor, hidden layers: (100,), solver: lbfgs, random_state: 2"
0.38372966207759696,0.5107455077911216,0.5107455077911216,0.5103022043934319,0.5111888111888112,"MLPRegressor, hidden layers: (60, 60), solver: lbfgs, random_state: 2"
0.04505632040050062,0.5426869499022625,0.5426869499022625,0.5415641908509592,0.5438097089535658,"MLPRegressor, hidden layers: (5, 5, 5), solver: lbfgs, random_state: 2"
